datahora,classe,confclasse,principal_cor,principal_confcor,conf_Claro,conf_Escuro,conf_Padrao
2023-09-15 08:26:41,bolacha,0.8676598072052002,Escuro,0.9930878281593323,0.006909757386893034,0.9930878281593323,2.403589633104275e-06
