datahora,classe,confclasse,principal_cor,principal_confcor,conf_Claro,conf_Escuro,conf_Padrao
2023-09-14 14:27:43,bolacha,0.8986062407493591,Padrao,0.8732842803001404,0.12650147080421448,0.00021426939929369837,0.8732842803001404
