datahora,classe,confclasse,principal_cor,principal_confcor,conf_Claro,conf_Escuro,conf_Padrao
2023-09-15 08:26:47,bolacha,0.847723662853241,Padrao,0.9996598958969116,0.0002105286839650944,0.000129591062432155,0.9996598958969116
