datahora,classe,confclasse,principal_cor,principal_confcor,conf_Claro,conf_Escuro,conf_Padrao
2023-09-14 14:27:45,bolacha,0.8777547478675842,Padrao,0.8357426524162292,0.16390632092952728,0.0003509960661176592,0.8357426524162292
