datahora,classe,confclasse,principal_cor,principal_confcor,conf_Claro,conf_Escuro,conf_Padrao
2023-09-14 17:22:20,bolacha,0.890299379825592,Padrao,0.9573004841804504,0.042569126933813095,0.00013038631004747003,0.9573004841804504
