datahora,classe,confclasse,principal_cor,principal_confcor,conf_Claro,conf_Escuro,conf_Padrao
2023-09-15 08:36:13,bolacha,0.8943993449211121,Claro,0.9927752017974854,0.9927752017974854,0.003594928188249469,0.003629850223660469
