datahora,classe,confclasse,principal_cor,principal_confcor,conf_Claro,conf_Escuro,conf_Padrao
2023-09-15 08:26:32,bolacha,0.8810381293296814,Claro,0.9900122880935669,0.9900122880935669,0.0006008700001984835,0.009386821649968624
