datahora,classe,confclasse,principal_cor,principal_confcor,conf_Claro,conf_Escuro,conf_Padrao
2023-09-14 11:56:38,bolacha,0.8911704421043396,Padrao,0.9672902226448059,0.031560517847537994,0.0011492634657770395,0.9672902226448059
