datahora,classe,confclasse,principal_cor,principal_confcor,conf_Claro,conf_Escuro,conf_Padrao
2023-09-14 16:00:35,bolacha,0.8684388995170593,Escuro,0.9994980096817017,0.0005018793744966388,0.9994980096817017,1.3688804756384343e-07
