datahora,classe,confclasse,principal_cor,principal_confcor,conf_Claro,conf_Escuro,conf_Padrao
2023-09-14 16:00:25,bolacha,0.8911501169204712,Padrao,0.9843041300773621,0.014629055745899677,0.0010668437462300062,0.9843041300773621
