datahora,classe,confclasse,principal_cor,principal_confcor,conf_Claro,conf_Escuro,conf_Padrao
2023-09-15 08:28:56,bolacha,0.8253110647201538,Escuro,0.731510579586029,0.010298759676516056,0.731510579586029,0.25819066166877747
