datahora,classe,confclasse,principal_cor,principal_confcor,conf_Claro,conf_Escuro,conf_Padrao
2023-09-14 16:51:46,bolacha,0.8722321391105652,Escuro,0.9961017370223999,0.0038964382838457823,0.9961017370223999,1.8137927781936014e-06
