datahora,classe,confclasse,principal_cor,principal_confcor,conf_Claro,conf_Escuro,conf_Padrao
2023-09-14 11:54:48,bolacha,0.9015495777130127,Escuro,0.9995797276496887,0.00039719295455142856,0.9995797276496887,2.3122413040255196e-05
