datahora,classe,confclasse,principal_cor,principal_confcor,conf_Claro,conf_Escuro,conf_Padrao
2023-09-15 08:33:46,bolacha,0.8658401370048523,Padrao,0.9971044659614563,0.0028674830682575703,2.802239941956941e-05,0.9971044659614563
