datahora,classe,confclasse,principal_cor,principal_confcor,conf_Claro,conf_Escuro,conf_Padrao
2023-09-14 15:39:21,bolacha,0.8828131556510925,Padrao,0.968874454498291,0.030947646126151085,0.0001779558224370703,0.968874454498291
