datahora,classe,confclasse,principal_cor,principal_confcor,conf_Claro,conf_Escuro,conf_Padrao
2023-09-15 08:36:33,bolacha,0.8407060503959656,Escuro,0.8269744515419006,0.17144224047660828,0.8269744515419006,0.0015833073994144797
