datahora,classe,confclasse,principal_cor,principal_confcor,conf_Claro,conf_Escuro,conf_Padrao
2023-09-15 08:26:48,bolacha,0.8613405823707581,Padrao,0.9970878958702087,0.0010166832944378257,0.0018954117549583316,0.9970878958702087
