datahora,classe,confclasse,principal_cor,principal_confcor,conf_Claro,conf_Escuro,conf_Padrao
2023-09-14 17:20:03,bolacha,0.8780790567398071,Padrao,0.9982896447181702,0.0016870357794687152,2.33082719205413e-05,0.9982896447181702
