datahora,classe,confclasse,principal_cor,principal_confcor,conf_Claro,conf_Escuro,conf_Padrao
2023-09-14 11:56:53,bolacha,0.8552181124687195,Escuro,0.9959075450897217,0.0016865553334355354,0.9959075450897217,0.0024058569688349962
