datahora,classe,confclasse,principal_cor,principal_confcor,conf_Claro,conf_Escuro,conf_Padrao
2023-09-14 16:45:28,bolacha,0.8798096179962158,Escuro,0.9999954700469971,2.584724256848858e-07,0.9999954700469971,4.259501110936981e-06
