datahora,classe,confclasse,principal_cor,principal_confcor,conf_Claro,conf_Escuro,conf_Padrao
2023-09-15 08:46:45,bolacha,0.8929733037948608,Padrao,0.8588926792144775,0.0008478627423755825,0.14025945961475372,0.8588926792144775
