datahora,classe,confclasse,principal_cor,principal_confcor,conf_Claro,conf_Escuro,conf_Padrao
2023-09-14 17:09:31,bolacha,0.8621349334716797,Padrao,0.9987542629241943,0.00040337946848012507,0.0008424112456850708,0.9987542629241943
