datahora,classe,confclasse,principal_cor,principal_confcor,conf_Claro,conf_Escuro,conf_Padrao
2023-09-15 08:36:05,bolacha,0.8611401915550232,Padrao,0.9483077526092529,0.05156088247895241,0.00013133605534676462,0.9483077526092529
