datahora,classe,confclasse,principal_cor,principal_confcor,conf_Claro,conf_Escuro,conf_Padrao
2023-09-14 11:54:38,bolacha,0.8919416069984436,Padrao,0.9703180193901062,0.02967718429863453,4.786965291714296e-06,0.9703180193901062
