datahora,classe,confclasse,principal_cor,principal_confcor,conf_Claro,conf_Escuro,conf_Padrao
2023-09-14 17:08:42,bolacha,0.8835165500640869,Escuro,0.9992074370384216,0.00035225640749558806,0.9992074370384216,0.0004403685743454844
