datahora,classe,confclasse,principal_cor,principal_confcor,conf_Claro,conf_Escuro,conf_Padrao
2023-09-15 08:26:40,bolacha,0.6160520315170288,Padrao,0.8051658272743225,0.09857961535453796,0.09625454992055893,0.8051658272743225
