datahora,classe,confclasse,principal_cor,principal_confcor,conf_Claro,conf_Escuro,conf_Padrao
2023-09-14 17:16:37,bolacha,0.7631217837333679,Claro,0.9640896916389465,0.9640896916389465,2.9932423785794526e-05,0.035880379378795624
