datahora,classe,confclasse,principal_cor,principal_confcor,conf_Claro,conf_Escuro,conf_Padrao
2023-09-15 08:26:49,bolacha,0.9035441875457764,Padrao,0.9982402324676514,0.00036139055737294257,0.001398414489813149,0.9982402324676514
