datahora,classe,confclasse,principal_cor,principal_confcor,conf_Claro,conf_Escuro,conf_Padrao
2023-09-14 17:22:18,bolacha,0.8566989898681641,Padrao,0.9188959002494812,0.07685361057519913,0.004250525962561369,0.9188959002494812
