datahora,classe,confclasse,principal_cor,principal_confcor,conf_Claro,conf_Escuro,conf_Padrao
2023-09-14 16:53:59,bolacha,0.8665980100631714,Escuro,0.9995583891868591,0.0004412205598782748,0.9995583891868591,3.13964847009629e-07
