datahora,classe,confclasse,principal_cor,principal_confcor,conf_Claro,conf_Escuro,conf_Padrao
2023-09-14 14:32:56,bolacha,0.8943383097648621,Padrao,0.963351845741272,0.007703081239014864,0.02894509956240654,0.963351845741272
