datahora,classe,confclasse,principal_cor,principal_confcor,conf_Claro,conf_Escuro,conf_Padrao
2023-09-15 08:36:01,bolacha,0.859582245349884,Padrao,0.9747961163520813,0.02520371973514557,1.1038781622119131e-07,0.9747961163520813
