datahora,classe,confclasse,principal_cor,principal_confcor,conf_Claro,conf_Escuro,conf_Padrao
2023-09-15 08:36:35,bolacha,0.8915421366691589,Escuro,0.997328519821167,0.00254822988063097,0.997328519821167,0.00012327264994382858
