datahora,classe,confclasse,principal_cor,principal_confcor,conf_Claro,conf_Escuro,conf_Padrao
2023-09-14 14:27:44,bolacha,0.8818566799163818,Padrao,0.8696349263191223,0.1295056939125061,0.0008594184764660895,0.8696349263191223
