datahora,classe,confclasse,principal_cor,principal_confcor,conf_Claro,conf_Escuro,conf_Padrao
2023-09-15 08:28:50,bolacha,0.867681622505188,Padrao,0.9993785619735718,0.0005939968978054821,2.7431087801232934e-05,0.9993785619735718
