datahora,classe,confclasse,principal_cor,principal_confcor,conf_Claro,conf_Escuro,conf_Padrao
2023-09-14 17:22:08,bolacha,0.8993262052536011,Claro,0.8282036185264587,0.8282036185264587,0.023289911448955536,0.14850643277168274
