datahora,classe,confclasse,principal_cor,principal_confcor,conf_Claro,conf_Escuro,conf_Padrao
2023-09-15 08:36:03,bolacha,0.8286594748497009,Padrao,0.8982367515563965,0.10175611078739166,7.090685812727315e-06,0.8982367515563965
