datahora,classe,confclasse,principal_cor,principal_confcor,conf_Claro,conf_Escuro,conf_Padrao
2023-09-15 08:32:21,bolacha,0.8802284598350525,Padrao,0.9260912537574768,0.06808491796255112,0.005823791958391666,0.9260912537574768
