datahora,classe,confclasse,principal_cor,principal_confcor,conf_Claro,conf_Escuro,conf_Padrao
2023-09-14 17:20:18,bolacha,0.8358955979347229,Padrao,0.9996274709701538,0.00037198513746261597,5.546662578126416e-07,0.9996274709701538
