datahora,classe,confclasse,principal_cor,principal_confcor,conf_Claro,conf_Escuro,conf_Padrao
2023-09-14 17:15:57,bolacha,0.882786214351654,Padrao,0.9959121942520142,0.004048703704029322,3.9128633943619207e-05,0.9959121942520142
