datahora,classe,confclasse,principal_cor,principal_confcor,conf_Claro,conf_Escuro,conf_Padrao
2023-09-15 08:40:16,bolacha,0.8611128330230713,Escuro,0.8872258067131042,0.11243678629398346,0.8872258067131042,0.00033743749372661114
